video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
"eajw5bDtv74","Катастрофа Ту-154: из-за чего погибли Доктор Лиза и хор Александрова? / Редакция","2019-12-19T10:57:47.000Z","UC1eFXmJNkjITxPFWTy6RsWg","Редакция","22","19.20.12","редакция|пивоваров|алексей пивоваров|намедни|хор александрова|хор александрова смуглянка|лиза глинка|доктор лиза глинка|доктор лиза|доктор лиза погибла|елизавета глинка|ту 154|ту 154 сочи|ту 154 сочи реконструкция|ту 154 сочи черный ящик|чулпан хаматова|алешковский|митя алешковский|летчик леха","416885","28589","561","3427","https://i.ytimg.com/vi/eajw5bDtv74/default.jpg","False","False","Спонсор выпуска: Манго Страхование. Переходи по ссылке, введи промокод KOVER и получи бесплатно 2 месяца подписки на страхование квартиры: https://clck.ru/L9jzhПочти ровно три года назад, 25 декабря 2016 года, в Сочи разбился Ту-154 российских ВВС, который летел в Сирию на авиабазу Хменим. Погибли 92 человека, среди них — 65 артистов хора Александрова и доктор Лиза Глинка. Следствие несколько раз продлевали, и постепенно вся информация затихала. Мы недавно узнали, что несколько недель назад, осенью 2019 года, следствие прекращено за отсутствием состава преступления. Об этом не сообщалось, потому что, как сказано в постановлении о прекращении дела, там «содержатся сведения, представляющие гостайну».Мы впервые сталкиваемся с ситуацией, когда о результатах катастрофы нельзя рассказать, потому что в них есть что-то секретное. Мы — люди законопослушные, но попробовать разобраться в том, что там произошло, и вспомнить погибших мы право, конечно, имеемБлагодарим за помощь в организации съемок:— Детский хореографический ансамбль народного танца «Калинка» им. А.Н.Филиппова: https://www.kalinkafolk.ru— аэропорт «Внуково» и УТЦ 21В выпуске использованы материалы Ютьюб-канала E.A. V.: https://youtu.be/TUGCNZQnJEo Подписывайтесь на наши социальные сети:Телеграм-канал «Редакции»:https://t.me/redakciya_channelРедакция в «ВК»:https://vk.com/redakciya_pivovarovaРедакция в фейсбуке:https://www.facebook.com/pivovarov.redИнстаграм Пивоварова: https://www.instagram.com/pivo_varovТвиттер Пивоварова: https://twitter.com/pivo_varov Одноклассники:https://ok.ru/redakciyaНаш блог в «Дзене»:https://zen.yandex.ru/redakciyaСотрудничество и идеи:info@redakciya.comПо вопросам рекламы: newsroom@carrot.moscow#редакция"
"D3w_CRe6VC4","Александр Гудков - Тектоник (музыкально-драматическая новелла)","2019-12-20T09:52:21.000Z","UCn9bv143ECsDMw-kJCNN7QA","Чикен Карри","10","19.20.12","гудков|екатерина варнава|Чикен карри|тектоник|вечерний ургант|comedy club|вампир|танцы|dance|клип|вечеринка|юмор|коммент аут|лига плохих шуток|что было дальше|путин|челлендж|стиль|мода|кино","250500","23426","1640","987","https://i.ytimg.com/vi/D3w_CRe6VC4/default.jpg","False","False","Слушайте трек Тектоник в музыкальных сервисах - https://l.1mp.ru/tekton/Шоу-балет Бонжур: Александр Гудков и Екатерина ВарнаваЭлита: Ирина Выборнова, Людмила Гаврилова, Виталий Филипповых, Александр Зотов https://gogol-center.comБорис OLDUSHKA, Елена OLDUSHKA, Валерия OLDUSHKA, Наталья OLDUSHKAСотрудники ресторана: Гладстон Махиб, Никита Еленев, Евгений Гуцул, Михаил Никифоров, Вадим Селезнёв и Дмитрий Пепеляев в роли усталого швейцараРежиссёр-оператор Миша СемичевАвторы Вадим Селезнёв, Григорий Шатохин, Александр ГудковПродюсеры Александр Гудков, Григорий Шатохин, Майя Зарипова, Дарья ЛюбятинскаяТоп-менеджер “Чикен Карри” Ирина АнисимоваРежиссёр монтажа Дмитрий ПепеляевХореограф Константин МякиньковХудожник по костюмам Шахмилова ГульнараАссистент художника по костюмам: Дадаева ДжамиляКостюмеры: Берман Арина, Охременко ЛюдмилаХудожник-постановщик Солодина КатяПостановщики: Кундин Марк, Пыресин Владимир, Швырков Павел, Викторенков АлексейХудожники по гриму: Юля Голубева, Эльвира Рябцева Гримёры: Аббасова Наташа, Клишина Наташа, Хаген Александр, Левинская Асият, Князева Валерия, Шпади МаринаФокуспуллер Фарес Деменюк Механики камеры: Юрий Кудрявцев, Азамат СесенбаевТехническое обеспечение: NC FILM SERVICE (nc-team.ru)Свет: Низаметдинов Ильдар, Синцов Максим, Исламов Рустем, Фурман Сергей, Синцов Евгений, Бактыбаев Артур, Сыбахов АлексейЗвук: Булычева Татьяна, Жаренов НиколайФото Виктория Войновская, Армен СимонянПостановка трюка: Спицын АндрейБалабанов Павел, Вараха Светлана, Шишкин Владимир, Дмитрий АксёновБуфет Татьяна СкачковаГрафика Ольга Бакун и Дмитрий Пепеляев в роли усталого швейцараЗа предоставленную локацию благодарим роскошный ресторан Balzi Rossi https://www.balzi-rossi.ru/Благодарим магазин «Эльдорадо» за помощь в организации съемок https://www.eldorado.ru/Слушайте и играйте музыку на Яндекс.Станции Мини — https://ya.cc/87WIE"
"tPNMjp8xtJc","НОВЕНЬКАЯ В КЛАССЕ! Анимация - это жизнь! Margarita Chaton","2019-12-20T10:00:15.000Z","UC-51PznNToqGZnufgzDGEDA","Margarita Chaton","1","19.20.12","каждый слаймер такой|КОРОЧЕ ГОВОРЯ|rjhjxt ujdjhz|long story short|koroche|koroche govorya|школоблогер|Маргарита Шатон|Margarita Chaton|анимация|нарисованная история|draw my life|ушла из школы|моя нарисованная жизнь|анимация это жизнь|новенькая в классе|каждая школьница такая","21839","2146","75","0","https://i.ytimg.com/vi/tPNMjp8xtJc/default.jpg","True","False","ПОДПИШИСЬ НА КАНАЛ О ЖИВОТНЫХ: https://goo.gl/eF658rЭто рассказ о том, как я пошла в новую школу и пыталась подружиться с новыми одноклассниками., то есть стала новенькой в классе. Но это оказалось очень не просто! Они придумали мне несколько испытаний. Это жизнь, это моя нарисованная история, это анимация, как Draw my life.МОЙ ИНСТАГРАММ: https://www.instagram.com/margaritachaton/Анимация: А.В. БолошкоМОЙ ВЛОГОВЫЙ КАНАЛ: https://www.youtube.com/channel/UCRWUNB1xaafPVBQlRnYsUnA?sub_confirmation=1Музыка: Production Music courtesy of Epidemic SoundМоя группа ВКОНТАКТЕ: http://vk.com/club106843027Сотрудничество: chatreklama@gmail.com#margaritachaton #анимация"
"wi4VDYu8mgc","Пёс-4: Желтый саквояж","2019-12-19T18:00:12.000Z","UCsA_vkmuyIRlYYXeJueyIJQ","НТВ","1","19.20.12","Пес|Пес новый сезон|новые серии про пса|Пес-4|Пес 4|Пес сериал|сериал Пес|Пес. четвертый сезон|Пес новые серии|сериал Пес на НТВ|сериалы|сериалы про собак|служебные собаки|сериалы про овчарок|овчарки|остросюжетный сериал Пес|Пёс|Пес все серии|Панфилов|Панфилов Никита|новый сериал|сериалы 2019|сериалы НТВ 2019|сериалы НТВ|фильмы НТВ|фильмы 2019|НТВ|NTV","396705","8604","344","586","https://i.ytimg.com/vi/wi4VDYu8mgc/default.jpg","False","False","Человек в бинтах, наделенный неимоверной силой, убивает местного профессора биологии. Девушка, утверждающая, что она дочь профессора, навязывает свою помощь оперативникам, но ее интересует лишь желтый саквояж, который был при Германе. На месте преступления Пес находит термос с неизвестной жидкостью. Хлебнув ее, Гнездилов обретает супервыносливость. Кто или что скрывается под бинтами и почему погибают ученые?Все серии в одном плейлисте: https://www.youtube.com/playlist?list=PLSgy-gJ-dkS-pbIUDQeF1NAYTA-lWUKsvhttp://www.ntv.ru/video/click1807163/?catid=4&vcid=1807163&vcver=0"
"ASUoia0OiV8","Как Смог Так И Подарил","2019-12-20T10:34:42.000Z","UCs0c4PyeDe8nUI3mGw6IZPw","Saveliy Ad","22","19.20.12","самвел|самвел ад|савелий ад|савелий|samvel ad|samvel|adamyan|адамян|влог|влогер|блогер|vlog|home video|video blog|мастер шеф|стб|обзор|продукты|распаковка|рецепт|как приготовить","69199","2696","2180","3439","https://i.ytimg.com/vi/ASUoia0OiV8/default.jpg","False","False","ДОНАТ http://www.donationalerts.ru/r/samvel_adЗдравствуйте, мои дорогие зрители и друзья.!!!!Меня зовут Самвел.! Я живу в г. Днепр. На моем канале много интересного, видео с обзорами посылок,мои рецепты, истории из моей жизни. В общем много всего интересного и смешного. Если я кого то заставлю улыбнуться, то значит я не даром создал этот канал.С любовью к Вам .http://youtu.be/znV_Cs23lUM   Песня про Москву с балконаhttp://youtu.be/BQT0uwZHlG0   ПРИМЕРКА ТРУСОВhttp://youtu.be/AhnGBdntoWc   выпуск 1 ПОХУДЕНИЕhttp://youtu.be/xZPdh8b8s2A     выпуск 2 ПОХУДЕНИЕСсылка на партнерку : https://youpartnerwsp.com/join?7537"
"zjBAVuz5_6k","ИСПОЛНИЛ СВОЮ МЕЧТУ !","2019-12-19T15:26:10.000Z","UC-Osiqly2kWjXcB6ElD2iCQ","Дима Гордей","2","19.20.12","покупка авто|мечта|как я купил lamborghini|ламборгини|lamborghini|как я купил авто|я купил LAMBORGHINI|lamborghini huracan|уракан|купил ламбу|кредит|дима гордей|гордей|ламборджини","980238","78000","5982","2456","https://i.ytimg.com/vi/zjBAVuz5_6k/default.jpg","False","False","Смотри все матчи НХЛ в Яндекс.Эфире: https://clck.ru/LEFuFИСПОЛНИЛ СВОЮ МЕЧТУ !Почта для сотрудничества по тачке на прокачку -  dima1991gordeev@gmail.comСпасибо всем за лайки и поддержку! ТИК ТОК - https://vm.tiktok.com/uf5ayD/Подписывайтесь на мою инсту - https://instagram.com/dimagordey/Почта для сотрудничества по тачке на прокачку -  dima1991gordeev@gmail.comЗАКАЗАТЬ РЕКЛАМУ - dimagordey@wildjam.ru Телеграм Канал - https://teleg.run/GORDEYLIVEМой ВК - https://vk.com/dima_gordeyМой второй канал - YOUTUBE.COM/DIMAGORDEYПрисоединяйтесь)#мечта"
"n2LudJERQfU","Вечер с Владимиром Соловьевым от 19.12.2019","2019-12-19T23:28:43.000Z","UCPkDvaKV6u6FgM650A0pdCA","Вечер с Владимиром Соловьевым","24","19.20.12","поединок|михеев|полный контакт|вечер с владимиром соловьевым|ковтун|жириновский|сатановский|соловьев|вечер|владимир соловьев","542788","6253","2423","2343","https://i.ytimg.com/vi/n2LudJERQfU/default.jpg","False","False","Вечер с Владимиром Соловьевым от 19.12.2019Подпишитесь на канал: https://www.youtube.com/c/poedinoktv?sub_confirmation=1Официальный канал ток-шоу на общественно-политические темы: Воскресный вечер с Владимиром Соловьёвым, Поединок.Смотрите также:Вечер с Соловьевым: https://www.youtube.com/playlist?list=PLwJvP0lZee7wGKLURAENUVekHeK0nGO-AВоскресный вечер с Соловьёвым: https://www.youtube.com/playlist?list=PLwJvP0lZee7zYMGBmzUqNn16P71vHzgkUПоединок: https://www.youtube.com/playlist?list=PLwJvP0lZee7w8v4MSf0MftJqoDFW84U4M60 минут: https://www.youtube.com/playlist?list=PLLHjKKyQ4OaTNAsBzZYNiJ3whlTLmyEynСпециальный корреспондент: https://www.youtube.com/playlist?list=PLDsFlvSBdSWfD19Ygi5fQADrrc4ICefyGВести в субботу с Брилевым: https://www.youtube.com/playlist?list=PLLHjKKyQ4OaRo7DdFmy7lHQColWVXH5MlВести недели с Киселевым: https://www.youtube.com/playlist?list=PLLHjKKyQ4OaTpipoWQNR1ya5zp19Gc4ZB60 минут: https://www.youtube.com/playlist?list=PLLHjKKyQ4OaTNAsBzZYNiJ3whlTLmyEynВести в 20:00: https://www.youtube.com/playlist?list=PLLHjKKyQ4OaQNfEVb1ssl-yu2dGPLLS7rПолный контакт: https://www.youtube.com/playlist?list=PLwJvP0lZee7wpRxjb7FJmCQviusTNisFk"
"158C_98JBhQ","Стрельба у здания ФСБ на Лубянке","2019-12-19T19:45:08.000Z","UCsd4tKHuW5LRIfUwf109Zvg","РИА Новости","25","19.20.12","[none]","174064","893","188","302","https://i.ytimg.com/vi/158C_98JBhQ/default.jpg","False","False","Неизвестный открыл стрельбу у здания ФСБ на ЛубянкеПодписывайтесь на РИА Новости: http://www.youtube.com/subscription_center?add_user=rianovostiРИА Новости в соцсетях: ВКонтакте: https://vk.com/riaInstagram: http://instagram.com/ria_novostiFacebook: https://www.facebook.com/rianruОдноклассники: https://ok.ru/riaTwitter: https://twitter.com/rianruTwitter Breaking News: https://twitter.com/riabreakingnews"
"RlKw6E4n_Xc","Большая пресс-конференция Владимира Путина 2019. Полное видео","2019-12-19T14:16:57.000Z","UC_IEcnNeHc_bwd92Ber-lew","Россия 24","25","19.20.12","большая пресс-конференция владимира путина|прямая трансляция|большая пресс-конференция|вести 24|ежегодная пресс конференция путина 2019|большая пресс конференция путина 2019|Россия 24|Russia24|ВГТРК|пресс-конференция|новости России|путин|президент россии|пресс-конференция путина|путин прямая трансляция|владимир путин|информационный канал|вести|последние новости|онлайн|новости дня|новости мира|в прямом эфире|политика|путин и зеленский|интервью|24 часа","917758","13544","46180","15258","https://i.ytimg.com/vi/RlKw6E4n_Xc/default.jpg","False","False","Большие ежегодные пресс-конференции Путина традиционно привлекают повышенное внимание общественности и СМИ. Во время таких мероприятий глава государства в течение нескольких часов в прямом эфире отвечает на наиболее актуальные вопросы.Подпишитесь на канал Россия24: https://www.youtube.com/c/russia24tv?sub_confirmation=1Последние новости России и мира, политика, экономика, бизнес, курсы валют, культура, технологии, спорт, интервью, специальные репортажи, происшествия и многое другое.#путин #прессконференция #Россия24 #Вести #НовостиОфициальный YouTube канал ВГТРК. Россия 24 - это единственный российский информационный канал, вещающий 24 часа в сутки. Мировые новости и новости регионов России. Экономическая аналитика и интервью с влиятельнейшими персонами. Смотрите также:60 минут - https://www.youtube.com/channel/UCR16nHT1nkmG7g9AkE9tGeQ?sub_confirmation=1Новости в прямом эфире - https://www.youtube.com/playlist?list=PLLHjKKyQ4OaQ73BA1ECZR916u5EI6DnEEМеждународное обозрение - https://www.youtube.com/playlist?list=PLLHjKKyQ4OaSEmz_g88P4pjTgoDzVwfP7Специальный репортаж - https://www.youtube.com/playlist?list=PLLHjKKyQ4OaQLdG0uLyM27FhyBi6J0IkfИнтервью - https://www.youtube.com/playlist?list=PLLHjKKyQ4OaReDfS4-5gJqluKn-BGo3JsРеплика - https://www.youtube.com/playlist?list=PLLHjKKyQ4OaQHbPaRzLi35yWWs5EUnvOsФакты - https://www.youtube.com/playlist?list=PLLHjKKyQ4OaR4eBu2aWmjknIzXn2hPX4cМнение - https://www.youtube.com/playlist?list=PLLHjKKyQ4OaST71OImm-f_kc-4G9pJtSGАгитпроп - https://www.youtube.com/playlist?list=PLLHjKKyQ4OaTDGsEdC72F1lI1twaLfu9cРоссия и мир в цифрах - https://www.youtube.com/playlist?list=PLLHjKKyQ4OaRx4uhDdyX5NhSy5aeTMcc4Вести в субботу с Брилевым - https://www.youtube.com/playlist?list=PL6MnxjOjSRsQAPpOhH0l_GTegWckbTIB4 Вести недели с Киселевым - https://www.youtube.com/playlist?list=PLLHjKKyQ4OaTpipoWQNR1ya5zp19Gc4ZBСпециальный корреспондент - https://www.youtube.com/playlist?list=PLDsFlvSBdSWfD19Ygi5fQADrrc4ICefyG Воскресный вечер с Соловьевым - https://www.youtube.com/playlist?list=PLwJvP0lZee7zYMGBmzUqNn16P71vHzgkU"
"hRHFcoB4Ps0","Все грехи фильма Назад в будущее 2","2019-12-20T09:48:35.000Z","UCIl8CkH5LUXqZ24ADJ419Wg","kinomiraru","1","19.20.12","все грехи фильма Назад в будущее 2|Назад в будущее 2|все грехи фильма|киномирару|kinomiraru|киногрехи|грехи|киноляпы|ляпы|киноошибки|ошибки|сюжетные дыры|fail|sins|cinemasins|обзор|кинообзор|кинокритика|обзор фильма|movie","73080","7068","247","609","https://i.ytimg.com/vi/hRHFcoB4Ps0/default.jpg","False","False","►Купить вкусняшки из Мармелад Шоу: https://vk.cc/a9azZI►Скидка 10% по купону: kinomiraru29►Франшиза Мармелад Шоу в твоем городе: https://vk.cc/a9aAyK►Ссылка на канал Мармелад Шоу: https://www.youtube.com/c/МармеладшоуВсе грехи фильма Назад в будущее 2 Следующий выпуск: Криминальное чтивоПоддержать развитие канала: карта VISA 4762 0859 9635 3703, ЯндексДеньги 410012455665133Сайт http://kino-mira.ruВКонтакте https://vk.com/kinomiraПо вопросам рекламы: kinomiraru@adisom.comФильм: Назад в будущее 2. Режиссер: Роберт Земекис. Продюсер: Нил Кэнтон. Год показа: 20 ноября 1989. #киногрехи#киноляпы#kinomiraru"
"CDk6JO4uas4","МАЙОНЕЗ за 2 МИНУТЫ БЕЗ ЯИЦ (на зеленом горошке)","2019-12-20T08:00:02.000Z","UCZEqXoz7G4sPniv_hJJbVhw","Ольга Матвей","22","19.20.12","Майонез БЕЗ ЯИЦ|Mayonnaise (Food)|майонез|Домашний майонез|соус|Cooking (Interest)|еда|как приготовить|лучший рецепт|что приготовить|как научиться готовить|что приготовить дома|Food (TV Genre)|Homemade Mayonnaise Recipe|Mayonnaise Recipe|майонез рецепт|как сделать майонез|майонез своими руками|рецепт майонеза|Домашний Майонез|майонез дома|майонез своими руками видео|простой рецепт|ольга матвей|канал ольга матвей|рецепт","35317","5651","76","239","https://i.ytimg.com/vi/CDk6JO4uas4/default.jpg","False","False","Майонез на жидкости от зеленого горошка, по вкусу даже лучше обычногоПриятного аппетита!*************************************** Мой INSTAGRAM: https://www.instagram.com/olga_matvii/ Рецепт Ниже под Видео!!!А Также Плейлисты с Другими Рецептами на Моем Канале!*******************************************НА МОЕМ КАНАЛЕ ЕСТЬ ЕЩЕ МНОГО ВКУСНЫХ РЕЦЕПТОВ.             ПОДПИСЫВАЙТЕСЬ НА МОЙ КАНАЛ:https://goo.gl/gNtayw**************************************Новый Канал о Нашей Жизни. Влог. Подписывайтесь!!!https://goo.gl/f1cXaD******************************************* ПРИСОЕДИНЯЙТЕСЬ В СОЦ СЕТЯХInstagram: https://www.instagram.com/olga_matvii/Яндекс ДЗЕН мой канал: https://zen.yandex.ru/olgamatvey Канал в Telegram: https://t.me/OlgaMatveyyОдноклассники:https://ok.ru/group/53507527147713Моя группа ВКонтакте: http://vk.com/public94593369Моя страница в Facebook:    https://www.facebook.com/vkysnueveschi/Сообщество в Google+ https://plus.google.com/u/0/communities/116298370067562231138Twitter: https://twitter.com/Dima111111******************************************************Рецепт:Жидкость из под консервированного горошка из 1 банки( 135 мл)Растительное масло 350 млГорчица 1 чайная ложкаСахар 0,5 чайной ложкиСоль 0,5 чайной ложкиУксус 9% 1 чайная ложка**************************************Recipe:Liquid from canned peas  1 can (135 ml)Vegetable oil 350 mlMustard 1 tspSugar 0.5 tspSalt 0.5 tspVinegar 9% 1 tsp**************************************МОИ ПЛЕЙЛИСТЫ:1) Сладкие блюда. Тортики, Десерты и Разные Сладости.  Вы их просто полюбите и будете всегда готовить:https://www.youtube.com/playlist?list=PLtl_gGHV94in3XfP9C8qB-AspLhvoCKmE2) Вторые блюда, этот плейлист посвящен очень вкусным рецептам Вторых блюд и Несладкой выпечке:  https://www.youtube.com/playlist?list=PLtl_gGHV94ikJ707aLNONvIc67N6o_JYz3) Новые Блюда, в этом плейлисте,  я с вами поделюсь новинками : https://www.youtube.com/playlist?list=PLtl_gGHV94im9D4mKjz9fMLxPo4nZKviy4) Салаты - домашние рецепты, лучше вас их никто не приготовит: https://www.youtube.com/playlist?list=PLtl_gGHV94ilj1K9U7Ffs8cnFYya0p9s55) Очень Быстрые и  Простые рецепты, НО ОЧЕНЬ ВКУСНЫЕ (Дешево и сердито) :https://www.youtube.com/playlist?list=PLtl_gGHV94ilg0fSjW27ypipF7eEyMLg06)Рецепты Праздничных Блюд на Новый Год и Рождествоhttps://www.youtube.com/playlist?list=PLtl_gGHV94ikrYgYIgFZjPFa-iFNUK2FN7)Низкокалорийные Рецепты:https://www.youtube.com/playlist?list=PLtl_gGHV94imfWJv8oGFLQJWDIREGl3Qy8) Очень Вкусные Шашлыки и Еда на Гриле:https://www.youtube.com/playlist?list=PLtl_gGHV94imbxzCuQYVpPx0zoP72ZnuB 9) Рецепты для поста:https://www.youtube.com/playlist?list=PLtl_gGHV94in6l6wEepfNx3SYr43aC6bj10) Варенье - вкус лета. Консервация и разная купоркаhttps://www.youtube.com/playlist?list=PLtl_gGHV94ildLWhDE-ohrjVuXX1S9ezv11) Блины и Оладушки - Лучшие мои Рецепты и Вкусные Завтракиhttps://www.youtube.com/playlist?list=PLtl_gGHV94iluwUjMhCsyHfbctUI5aBVj12) Вкусные Пироги, Пирожки и Булочки Не садись на пенек не ешь пирожокhttps://www.youtube.com/playlist?list=PLtl_gGHV94ikXL3Fstvl1bg5Xl06yAP8Z13)Пасхальный Кулич (Паска) Самые Лучшие Рецептыhttps://www.youtube.com/playlist?list=PLtl_gGHV94ikuIOpuNXLJ2P5fUjXweUGD14)Корзина на Выходные (Готовые меню):https://www.youtube.com/playlist?list=PLtl_gGHV94inET2zaNj61WU8BjhmJoQ6G15)Рецепты в Мультиварке:https://www.youtube.com/playlist?list=PLtl_gGHV94imVxEqs4PlSwfXc_CQ5kChv16) Все Плейлисты: https://www.youtube.com/user/vkysnueveschi/playlists?view=1&sort=dd&shelf_id=12***************************************По вопросам рекламы и сотрудничества: OlgaMatveiy@gmail.com#Майонез  #Mayonnaise #ОльгаМатвей"
"e-JwX8eWhPY","Эти прем танки ПОЛУЧИЛИ БЕСПЛАТНО! История халявы в  Wot Blitz","2019-12-20T11:38:38.000Z","UCADXtwjPn4htHbvak9X2XRw","KavayMan project","20","19.20.12","WoT|Blitz|World|of|tanks|MMO|Вот|блиц|блитц|танки|канистры|мир|танков|как|играть|тактика|статист|нагиб|рандом|онлайн|обновление|патч|халява|событие|ивент|золото|голда|Кавай|КавайМен|Kavay|KavayMan|скачать|мобилка|экшен|6.6|6.7|6.0|5.0|Детали|ivent|update|free|freebie|ИС6|new|year|подборка|ностальгия|история|эволюция|секрет|инсайд|инфа|информация|подробно|топ|тренд","59192","7121","283","577","https://i.ytimg.com/vi/e-JwX8eWhPY/default.jpg","False","False","Качай Raid: Shadow Legends бесплатно ✅ IOS: https://clik.cc/w3nYq ✅ ANDROID: https://clik.cc/RxzpR и получи 💰 50,000 серебряных монет и Эпического Чемпиона 💥 на 7-ой день программы для новых игроков.С момента прошлого ролика на эту тему прошло более двух лет! За это время игроки смогли получить более двух десятков танков бесплатно! Поэтому, как вы и ждали, продолжение ностальгического видео, где мы поговорим обо всех халявных танках периода 2018 года. Приятного просмотра.✮Ставь лайк под видео, подписывайся на канал если этого еще не сделал и включи оповещения, чтобы не пропустить новые ролики.►Киберспортивная команда: https://vk.com/7star_wotblitz►Мой Instagramm: https://www.instagram.com/pento_gram►Мой профиль Вконтакте: https://vk.com/petruha_home►Моя группа вк: https://vk.com/kavayman►Профиль в Steam: https://steamcommunity.com/id/apolexus/►Мой сервер Discord: https://discord.gg/4DechG6►Моя статистика: http://wblitz.net/stat/ru/KavayMan========================================►Музыка:Production Music courtesy of Epidemic Sound www.epidemicsound.com========================================►Стать Спонсором канала: https://www.youtube.com/channel/UCADXtwjPn4htHbvak9X2XRw/join►Поддержка развития канала:http://www.donationalerts.ru/r/kavayman►QIWI кошелек: https://goo.gl/BaCaQF►PayPal: https://goo.gl/XtqdXx========================================►По поводу рекламы и коммерческих предложений:https://vk.com/max_spirit#WoTBlitz #WoT #KavayMan"
"eDoMo0WuGpQ","Мы распаковали чемодан механика и прочитали тайную переписку про Реактивный Жигуль!","2019-12-20T11:00:13.000Z","UCj3ZYlmofqiDzt4w00KXljQ","Жизнь Виа","22","19.20.12","жизнь виа|виа|чемодан с аукциона|чемодан механика|что внутри|распаковка чемодана|реактивный жигуль","33024","3952","180","1507","https://i.ytimg.com/vi/eDoMo0WuGpQ/default.jpg","False","False","В этом видео мы распаковали чемодан механика, чтобы узнать, что внутри. Этот чемодан механика раскроет тайны реактивного жигуля и личность механика. Я VK: https://vk.com/mega_slavaФАН Клуб ВИА: https://vk.com/viafan_oficialМой Instagram: https://www.instagram.com/mega_slava/#жизньвиа #виа #вия #чемодан #чтовнутри #чемодансаукциона #реактивныйжигуль"
"Yv793-gT2gk","«Вы придурки?»: Путин ответил тем, кто рассуждает о возможности сдачи Ленинграда во время войны","2019-12-19T11:03:32.000Z","UCFU30dGHNhZ-hkh0R10LhLw","RT на русском","25","19.20.12","rt|видео|путин|ленинград|придурки|великая отечественная война|фашисты","103870","951","715","485","https://i.ytimg.com/vi/Yv793-gT2gk/default.jpg","False","False","Во время пресс-конференции Владимира Путина спросили, не жалеет ли он, что на праздновании Дня победы в Москве в колонне победителей не будет военнослужащих из всех стран бывшего СССР. Президент ответил, что особенности межгосударственных отношений не должны влиять на участие в таком событии. Также он добавил, что во время Великой Отечественной войны речь шла не просто о сохранении государственности — речь шла о сохранении этноса. «Когда я слышу, что, может, было бы хорошо Ленинград сдать, мне хочется сказать: «Вы придурки, нет?». Вас бы никого не было, кто так сегодня рассуждает».Также читайте на https://ru.rt.com/ezur#БольшаяПрессКонференция #Путин #ЛенинградПодписывайтесь на RT Russian:Telegram — https://t.me/rt_russianYouTube — http://www.youtube.com/subscription_center?add_user=rtrussian VK — http://vk.com/rt_russianFacebook — http://www.facebook.com/RTRussianTwitter — http://twitter.com/RT_russianOK — http://ok.ru/rtrussianInstagram — https://www.instagram.com/rtrussian"
"1VhlU_1Dks8","Купили ПОДАРКИ за 10,100,1000,10000 и 100000 РУБЛЕЙ ЧЕЛЛЕНДЖ !","2019-12-19T13:10:01.000Z","UCL4JRO-eW2JtTxo-XVzxtQg","Masha Zoom","24","19.20.12","Подарки за 10|100|1000|10000 и 100000 РУБЛЕЙ ЧЕЛЛЕНДЖ|обмен подарками|новогодние поделки|новогодние видео|маша зум|новый год|челлендж|подарки на новый год|подарок за 10 рублей|подарок за 100 рублей|подарок за 1000 рублей|подарок за 10000 рублей","190322","11927","299","1144","https://i.ytimg.com/vi/1VhlU_1Dks8/default.jpg","False","False","ПОДПИСАТЬСЯ НА КАНАЛ ▶  https://www.youtube.com/channel/UCL4J...ИНСТАГРАМ МАШИ - https://www.instagram.com/mzzoom/ ИНСТАГРАМ ДЕНИСА - https://www.instagram.com/denis_zzoom/По поводу рекламы и предложений писать только сюда: mzzoomwork@mail.ruПривет! Ты на канале Маша Зум ! а это Новый челлендж- обмен подарками! Сегодня у нас будет супер обмен подарками челлендж - мы подготовили друг для друга подарки за 10 рублей, 100 рублей, 1000 рублей, 10000 рублей и 100000 рублей челлендж !МОЕ ПРЕДЫДУЩЕЕ ВИДЕО - https://youtu.be/7X35ev3MyrQ#обменподарками #челлендж #подарки #challenge #машазум"
