video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
"4DQlncYMCyw","Monsta X, Sebastián Yatra - Magnetic (Official Video)","2019-12-20T00:00:00.000Z","UC3Df9-SvQY9BbfCmyvR0J5A","SebastianYatraVEVO","10","19.20.12","MONSTA|Sebastián|Yatra|Magnetic|Starship|Latin|Monsta X|MonstaX|SebastianYatra|Sebastian Yatra|Kpop|K-Pop|K pop|Korea|Seoul|Animation|Anime|Dance|Pop|Music|Asia|HYUNGWON|I.M.|JOOHONEY|KIHYUN|MINHYUK|SHOWNU","510649","106959","1635","9919","https://i.ytimg.com/vi/4DQlncYMCyw/default.jpg","False","False","Listen to “Magnetic”:` https://UMLE.lnk.to/magneticLYRICS:MAGNETIC I'm givin it up babyThat tryin to resist what's automatic, anywayNot givin it up babe Cuz when you come around I gotta have itSo whatcha think about that?Puedo alejarme yo siempre caigo en la tentacionBaby perderme en tus ojos no fue mi decisionUna mirada que solo habia visto en televisionNo pelemos con ‪la ley de la atractionYour touch is magneticCuz I can't forget it(There's a power pullin me back to you)And baby I'll let itCuz you're so magnetic I get it (When I'm waking up with you, oh)Como un iman nuestros labios se peganBesos vienen y se vanPero aqui se quedaran cuando tu estasTodo se vuelve posiblePor que tu cuerpo increibleTiene una cosa que a mi me llama Como un iman invisibleOhCuz I'm sold on what your love means to meForces of nature takin my breath awayYou make me wanna say ohYour touch is magneticCuz I can't forget it[Bridge]Your touch is magneticCuz I can't forget itYour touch is magneticCuz I can't forget it(Uh yeah)There's a power pullin me back to youAnd baby I'll let it(I'll let it)Cuz you're so magnetic I get itWhen I'm waking up with you, oh(I said it I said it)Magnetic touch, you and me, yeahI feel it over, overYou knowAnd baby I'll let it(Yeah)Cuz you're so magnetic I get it(For sure)#MonstaX #SebastianYatra #Magnetic #KpopMusic video by MONSTA X, Sebastián Yatra performing Magnetic. © 2019 UMG Recordings, Inc."
"f37R5cgmN28","PINTE LA PARED DEL GUZII!!! 🌈 Dani Hoyos","2019-12-19T22:30:14.000Z","UClM9Si2dh7zPNco3sYe8oJg","Dani Hoyos","24","19.20.12","arte|mandalas|zentangle|art|manualidades|acuarelas|dani|hoyos|Dany|organización|bullet|journal|copic|sharpie|sketchbook|decoración|tutorial|guia|gratis|maestra|aprender|colores|arcoiris|clases|de|gratuito","412715","56143","517","1934","https://i.ytimg.com/vi/f37R5cgmN28/default.jpg","False","False","Te comparto mis redes sociales para estar mas cerquita!♡ Instagram http://instagram.com/danielahoyos♥ Mi otro canal https://www.youtube.com/channel/UC2W34qYXiZxhOmwQi_u33CA♡ Facebook https://www.facebook.com/danielahoyosart♥ Twitter https://twitter.com/DanielaHoyosF♡ Snapchat @Danielahoyosf♥ Contacto directo danihoyos@gazer73.me"
"RxRgW00I8ks","A todos los chicos: P.D. Todavía te quiero (subtítulos) | Avance oficial | Netflix","2019-12-19T13:00:03.000Z","UCT2UUebPuLke_BShrDh_YEA","Netflix España","24","19.20.12","To All The Boys PS I Still Love You|A todos los chicos: P.D. Todavía te quiero|To All The Boys PS I Still Love You Trailer|A todos los chicos de los que me enamoré|To All The Boys PS I Still Love You Film Trailer|tráiler de la película|To All The Boys 2|A todos los chicos 2|Lana Condor|Noah Centineo|Jordan Fisher|Anna Cathcart|Janel Parrish|John Corbett|Ross Butler|Sarayu Blue|Jenny Han|Movie Trailer|TATB2mtd1219!","535384","40151","275","793","https://i.ytimg.com/vi/RxRgW00I8ks/default.jpg","False","False","Justo cuando Lara Jean y Peter hacen oficial su relación, entra en escena otro destinatario de una de sus cartas.Ver A todos los chicos: P.D. Todavía te quiero: https://www.netflix.com/title/81030842"
"rbMjPtUsJj4","El robo MÁS GRANDE de Dubai | Dubai Frame 🖼 🇦🇪","2019-12-19T20:54:33.000Z","UCECJDeK0MNapZbpaOzxrUPA","Luisito Comunica","23","19.20.12","luisitocomunica|luisitocomunicaa|luisito comunica|luisito comunicaa|luisito|comunica|comunicaa|Dubai|Dubai Travel|Visit Dubai|tips|viaje|viajero|travel|vlog|consejos|historia|arquitecto|arquitectura|frame|dubai frame|marco|marco de Dubai|realidad|arquitecto mexicano|mexicano","1180634","69945","1093","3535","https://i.ytimg.com/vi/rbMjPtUsJj4/default.jpg","False","False","¡SUSCRÍBETE!- Twitter https://www.twitter.com/LuisitoComunica- Facebook http://www.facebook.com/LuisitoComunica- Instagram http://www.instagram.com/LuisitoComunica"
"Ww1YP1Yf9UI","24 HORAS SIENDO PAYASOS DE UN CIRCO - Yolo Aventuras","2019-12-20T02:21:26.000Z","UCOnIJiQuk1fDSp6p1GCZy3A","YOLO AVENTURAS","24","19.20.12","yolo aventuras|payasos|horas|Circo|yolo|badabun|payasos de un circo|payaso|Ami Rodriguez|pennywise|nando|miedo|entretenimiento|it|24 horas|reto|challenge|retos|aventureros|mariana|panda|katie angel|skabeche|circo|yolo y mariana|yoloriana|kimberly loaiza|juan de dios pantoja|broma|tendencia|mexico|argentina|colombia|broma a yolo|broma a mi ex|yoloaventuras|risas|prank|reto extremo|extremo|cracks|bromas pesadas|antrax","469936","62581","830","5076","https://i.ytimg.com/vi/Ww1YP1Yf9UI/default.jpg","False","False","24 horas siendo payasos de un circo: Hicimos malabares, trapecio y mucho más.Instagram del Circo: Circo Hermanos Gasca: https://bit.ly/2Z5VWCwRaúl Gasca: https://bit.ly/2ZeHng8Juan Cebolla: https://bit.ly/2Mf5ohFMartín Gasca: https://bit.ly/2Z48uuePayaso Patyn: https://bit.ly/2MeX2GZInstagram de Lía: https://bit.ly/35cBy4yCanal de Lía: https://bit.ly/36WrTA6Instagram de MariTitanes: https://www.instagram.com/marititanes/Sigue los 2 pasos para ganarte los premios del sorteo:PRIMER PASO:Suscríbete al canal de Titanes: https://youtu.be/2Ok65l71p1YSEGUNDO PASO:Sigue estas 3 cuentas de Instagram:Yolo: https://www.instagram.com/medicenyoloYogui: https://www.instagram.com/yoguititanesLino: https://www.instagram.com/linotitanesRecuerda seguir todos  los pasos y enviarme capture a mi Instagram para comprobar que participas: https://www.instagram.com/medicenyoloCanal de Titanes: https://youtu.be/2Ok65l71p1YInstagram de los Aventureros:YOLO😎: https://goo.gl/Md4SWNNANDO👱‍♂: https://bit.ly/35I0IsnMARIANA💁‍♀: https://bit.ly/2M6rIYGJOTA📷: https://bit.ly/2GAfwzaPANDA🐼: https://bit.ly/2BLGIXVTikTok de los Aventureros:Yolo: https://vm.tiktok.com/x7jjrHNando: https://vm.tiktok.com/x7YabR/Mariana: https://vm.tiktok.com/x7McqsPanda: https://vm.tiktok.com/x71NHUCanales de Youtube:YOLO 😎: https://youtu.be/xePri_rg-CQNANDO 👱‍♂: https://youtu.be/WIY1_6zOLxoMARIANA 💁‍♀: https://youtu.be/KMjwvJ8mwDMPANDA 🐼: https://youtu.be/MT4aNbyxYHYNUESTRO CANALES DE VIDEOJUEGOS: Cracks: https://youtu.be/R_Z6hT_pvoYTitanes: https://youtu.be/Pc7d-sAsiDcCONTACTO/PUBLICIDAD: yoloaventuras@hotmail.com"
"2Ojg7feEI8Y","EL QUE RIÉ AL ÚLTIMO","2019-12-19T22:00:00.000Z","UCrcYWzHrg55foUj7nVB6b2w","Backdoor - Humor por donde no lo Esperas","23","19.20.12","backdoor|comedia|humor|Reir|lol|LOL|Risa|Incomodo","472755","36806","1377","928","https://i.ytimg.com/vi/2Ojg7feEI8Y/default.jpg","False","False","Hay grandes retos en la vida que todo hombre debe afrontar. No soltar un pedo con la familia de la novia, no ofender al suegro, no echarle el perro a las amigas de su hijo o aguantarse la risa en los momentos menos indicados.Algunas de estas cosas salvan la dignidad, otras te pueden hacer ganador de la casa LOL.ACTORESTato AlexanderKikis Verónica ToussaintMemo VillegasPoncho BorbollaEste es el canal de humor Backdoor.Subimos un video nuevo todas las semanas!¡SUSCRÍBETE AHORA!www.youtube.com/backdoorSíguenos en Instagram:https://www.instagram.com/backdoor.humor#HumorBackdoor #LOLMX"
"lwbJNbL7OUQ","CRUZAMOS una PISCINA con 1000 METROS  de CINTA #RulesWinterHouse Ep 4","2019-12-19T16:30:14.000Z","UCV4Q5bvRpbvAcoUhLEgE0qw","RULÉS","24","19.20.12","los rules|rules|Jorge anzaldo|Diego Cardenas|chinos|Youtubers|Youtuber|house|el ultimo que|video divertido|fun video|trend|tendencia|rules winter house|ruleshoho|decoramos la casa|decoracion de navidad|christmas|compras navideñas|shopping|chrismas|challenge|bob esponja|sponge bob|show|winter house|lalo brito|sahit|reallity|Dany Alfaro|cocinando sin manos|sosa|gotcha|batalla|epica|escapa|cinta americana|puente|piscina|pool|tape","400439","23137","501","1781","https://i.ytimg.com/vi/lwbJNbL7OUQ/default.jpg","False","False","Recuerda que tu decides quien entra y quién sale.Comenta un 🎄si ves este mensaje y estas suscrito al canal! #RulesWinterHouse #JorgeAnzaldo #DiegoCardenas #LosRulesNuestro SOUNDTRACK https://www.youtube.com/watch?v=GQhc1D4hpxERoast Yourself: https://www.youtube.com/watch?v=HPStnhrudjs►TIK TOKCHINOS: Jorge_AnzaldoDIEGO: DgoCardenas ► TWITTERCHINOS http://www.twitter.com/Jorge_AnzaldoDIEGO http://www.twitter.com/dgoCardenas► INSTAGRAM:CHINOS http://www.instagram.com/jorge_anzaldoDIEGO http://www.instagram.com/dgocardenas► FACEBOOK:CHINOS http://www.facebook.com/JorgeAnzaldoChinosDIEGO: https://www.facebook.com/DiegoCardenasOficial►EDICIÓN: http://www.instagram.com/YamilRex► Canal CHINOS http://www.youtube.com/jorgeanzaldochinos* LOS RULÉS *+TWITTER http://www.twitter.com/LosRules+FACEBOOK http://www.facebook.com/LosRulesOficial+INSTAGRAM Ihttp://www.instagram.com/LosRulesOficialEnvíanos tus cartas y todo lo que quieras al siguiente apartado postal:Los Rules Apartado Postal C.O.V 40 Oficina Vertiz Delegación CuahtemocCiudad De MexicoCP 06721"
"DMrFMuUcM4o","Infeliz - Arcangel x Bad Bunny | Historias de un Capricornio","2019-12-20T05:01:16.000Z","UCu4bj03KW4CwAsYtHSwMEsQ","Arcangel","10","19.20.12","arcangel|austin santos|Historias de un Capricornio|Bad Bunny|Infeliz","576173","95279","541","2181","https://i.ytimg.com/vi/DMrFMuUcM4o/default.jpg","False","False","Otros Exitos de Arcangel:🐰 Original : https://youtu.be/zkfyNvdMyYI💰 Mi Primer Kilo : https://youtu.be/ssBDd-LZmQ4🚜 El Granjero: https://youtu.be/NzF_L9pQgHU🐝 Zum Zum: https://youtu.be/PLLexxa2xQU👆Po' Encima : https://youtu.be/hNE7OcIf7cA❤ Me Gusta : http://y2u.be/AiAGDHdH23ARedes Sociales:https://twitter.com/arcangelprrrahttps://www.instagram.com/arcangel/https://www.facebook.com/yosoyarca/"
"xBbiK67Z2Ts","NOS CASAMOS EN 4 DÍAS! y ASÍ ES EL TRÁMITE en MÉXICO","2019-12-19T16:00:20.000Z","UCsR7mvxkZ2GeENRqR6z7P_g","Coreano Vlogs","24","19.20.12","coreano|coreanovlogs|coreano vlogs|coreano habla español|coreano español|mexico|comida|viaje|coreano inmuebles|casar|nos casamos","376440","25872","633","1833","https://i.ytimg.com/vi/xBbiK67Z2Ts/default.jpg","False","False","↓↓↓↓↓   NUEVO Video en COREANO INMUEBLES   ↓↓↓↓↓↓https://www.youtube.com/c/coreanoinmuebles↓↓↓↓↓   Redes sociales de Shannon   ↓↓↓↓↓↓https://www.youtube.com/c/shannonleemanhttps://www.instagram.com/shannonleeman/↓↓↓↓↓   Mis redes sociales    ↓↓↓↓↓↓Instagram: https://www.instagram.com/coreanovlogs/Facebook: https://www.facebook.com/coreanovlogs/*Un poquito sobre mí*Me llamo Cristian (Jung Hyun) Kim y tengo 26 años.Manejo el español porque viví en Guatemala por 8 años.Empecé a hacer vídeos de YouTube para practicar mi español.Y ahora lo hago porque me encanta.En mi canal comparto cosas que pasan en mi día a día.Espero que disfruten!-------------------------------------------Contacto: Coreanovlogs@gmail.com-------------------------------------------DIRECCIÓN DE LA BODEGApor si gustan mandarme un regaloDE ANTEMANO MUCHAS GRACIAS Por favor hacer envío aTU MINIBODEGABlvd. Interlomas 5 Int. S1 Caja # A38San Fernando la HerraduraHuixquilucan C.P. 52760"
"pSrBimlI-3k","¡GOLAZO de LAlNEZ! | ATLAS le 'gana' fichaje al PSG | JURADO ya es CELESTE","2019-12-19T23:57:10.000Z","UC5qZFWiXlkh59BYAZ4LwBSg","Cracks MX","17","19.20.12","cracks|cracks mx|sebastian jurado|sebastian jurado cruz azul|sebastian jurado al cruz azul|jurado cruz azul|jurado al cruz azul|Luciano Acosta PSG|Luciano Acosta DC United|Luicano acosta al atlas|luciano acosta atlas|psg|luciano acosta|atlas|refuerzos|fichajes|rumores|transferencias|liga mx|mls","276154","13602","215","489","https://i.ytimg.com/vi/pSrBimlI-3k/default.jpg","False","False","⚽️🇲🇽► Para estar bien informado ¡SUSCRÍBETE gratis a CRACKS MX! Aquí: https://goo.gl/8qQHC4⚽️🌍► Lo mejor del FÚTBOL INTERNACIONAL lo encuentras en CRACKS: https://goo.gl/4AKgKE⚽️🇨🇴► Vive la emoción del FÚTBOL COLOMBIANO en CRACKS COLOMBIA: https://goo.gl/1AfuZC⚽️🇬🇧🇺🇸► The BEST SOCCER channel is CRACKS FOOTBALL:  https://goo.gl/4YGF9X⚽️🎮► Suscríbete a nuestro canal de FIFA, EA CACHO: https://bit.ly/31txwTj¡SÍGUENOS en nuestras REDES SOCIALES!En Twitter:🐦🇲🇽 Cracks MX ► https://twitter.com/mx_cracks🐦🙋🏻‍♂️ Rubén Ortega ► https://twitter.com/Ruben_Ortega18🐦👨🏻‍💻 Charly Munguía ► https://twitter.com/Fengario🐦 🙆🏻 Iraís Moreno ► https://twitter.com/iraismoreEn Instagram:📸🇲🇽  CRACKS MX ► https://www.instagram.com/mx_cracks/📸🙋🏻‍♂️ Rubén Ortega ► https://www.instagram.com/ruben_cracks/📸👨🏻‍💻 Charly Munguía ► https://www.instagram.com/charlymunguia/📸 🙆🏻 Iraís Moreno ► https://www.instagram.com/iraismmore/En Facebook:🔵🇲🇽 Cracks MX ► https://www.facebook.com/mx.cracks🔵🙆🏻 Iraís Moreno ► https://www.facebook.com/IraisMore/📩 Contacto ► Cracks.Rompiendola.mx@gmail.comCharly@cracks.mx💼 NEGOCIOS - BUSINESS - PROMOCIÓN - CAMPAÑAS ► Cracks.Rompiendola@gmail.com📲 El sitio web es un ACCESO DIRECTO a CRACKS MX ►http://www.cracks.mx"
"KdyhBx9whDQ","La actitud de Belinda al volante con Escorpión nadie la esperaba #Anecdotario","2019-12-19T02:17:57.000Z","UCaT1KfX0WvP5cfZYjy7Zscw","LA LATA","22","19.20.12","la|lata|combo|lalata|estoescombo|alex|montiel|werevertumorro|estrenos|películas|reviews|reseñas|entrevistas|interviews|movies|belinda|Diversión|Anecdotario|detrás|de|cámaras|Escorpión|Dorado|Cómo|Pasó|ganando|como|siempre|el|sapito|escándalos|farandula|famosos|dopamina|memes|amor|a primera|vista|angeles|azules","1059740","71434","986","2816","https://i.ytimg.com/vi/KdyhBx9whDQ/default.jpg","False","False","Todo lo que pasó #AlVolante con #ElEscorpiónDorado de Belinda te lo contamos aquí en el #Anecdotario.Para contrataciones, campañas, conducciones y conferencias escribe a:soyalexmontiel@gmail.com Sígueme en mis otras redes sociales:Facebook:https://www.facebook.com/EstoEsCOMBO Instagram:https://www.instagram.com/alexmonthy/Twitter:https://www.twitter.com/AlexMonthy"
